"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04015","hsa04015","Rap1 signaling pathway",211,0.290278613537047,0.8674278440987,0.89171974522293,0.949695332373647,0.726511117176902,4499,"tags=18%, list=12%, signal=16%","ITGAM/SIPA1L2/PIK3R3/P3R3URF-PIK3R3/RRAS/PRKD1/EGF/CSF1/RAP1B/KITLG/PRKD2/EFNA1/EPHA2/VASP/MET/SIPA1L1/CTNND1/EFNA4/PDGFA/DOCK4/MAP2K3/RASSF5/NRAS/VEGFA/MRAS/RAC1/TLN1/PGF/RAPGEF2/PARD6B/CALML6/ANGPT2/VAV3/ACTG1/INSR/RALB/CTNNB1/PIK3CD/ADCY7"
"hsa00563","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",30,-0.330992511334355,-0.721919427360444,0.897880539499037,0.953305264159471,0.729272692900452,4221,"tags=27%, list=11%, signal=24%","GPAA1/PIGS/GPLD1/PIGK/MPPE1/PIGY/PIGW/PIGH"
"hsa00380","hsa00380","Tryptophan metabolism",42,0.314961534284312,0.752856790662894,0.905376344086022,0.958306038047974,0.733098254320665,3946,"tags=19%, list=11%, signal=17%","DDC/KMO/AOX1/AOC1/KYAT3/EHHADH/TDO2/HADHA"
"hsa04744","hsa04744","Phototransduction",28,-0.327146461238141,-0.705141585847692,0.908221797323136,0.958369013126254,0.733146429870145,7992,"tags=36%, list=21%, signal=28%","PDE6A/GNAT1/GUCA1B/GNGT1/GNAT2/PDE6B/CALM3/GUCY2D/CALML4/GRK1"
"hsa00030","hsa00030","Pentose phosphate pathway",31,0.320114118719241,0.723445288323505,0.915433403805497,0.963024742841257,0.736708034609285,7176,"tags=42%, list=19%, signal=34%","G6PD/PGD/GLYCTK/RBKS/IDNK/TKT/PGLS/TALDO1/ALDOA/FBP1/PGM2/PFKM/H6PD"
"hsa05414","hsa05414","Dilated cardiomyopathy",105,0.291501864423474,0.793140931835383,0.939914163090129,0.985763634460379,0.75410314753701,1959,"tags=7%, list=5%, signal=6%","TNF/ITGA5/ITGAV/ITGA3/DTNA/TPM2/LMNA"
"hsa05016","hsa05016","Huntington disease",307,-0.280432308393167,-0.855934002146766,0.953789279112754,0.997275112506953,0.762909357792956,6485,"tags=24%, list=17%, signal=20%","COX6A2/TUBB3/ATP5F1B/TUBB6/SLC1A2/HIP1/CYC1/PLCB1/MAPK8/CREB3L1/POLR2H/UQCRFS1/DCTN6/TAF4B/ATP5MC3/SDHD/NDUFB11/PSMA2/DNAH2/HAP1/TUBB2B/CREB3L2/TUBB8B/PSMD13/HDAC2/NDUFB10/COX7B2/CLTCL1/NDUFC2-KCTD14/TUBA8/APAF1/NDUFC2/TAF4/POLR2G/AP2S1/KIF5C/VDAC3/NDUFC1/GPX8/PIK3R4/TUBB4A/SP1/DNAH11/RCOR1/ULK2/TUBA1C/SLC25A5/SLC25A4/TUBA3C/PPIF/PLCB3/DNAH8/PSMD8/TFAM/TUBA4A/TUBA1A/POLR2D/MAPK9/TUBB4B/TGM2/SLC1A3/TUBB/WIPI1/DNAL1/GNAQ/MTOR/TUBA1B/IFT57/GRIN1/DNAH5/CREB3L4/TUBA3E/TUBA3D"
"hsa03010","hsa03010","Ribosome",169,-0.285375589770235,-0.818021597071603,0.966542750929368,0.998470589548657,0.763823890413599,6048,"tags=17%, list=16%, signal=14%","MRPS2/MRPL23/RPL3L/MRPS12/MRPL18/MRPS11/MRPL19/MRPS16/MRPS17/RPL10L/MRPL12/RNA28SN1/RNA28SN3/RNA45SN3/RNA28SN2/MRPS18A/RNA45SN4/RNA28SN4/RNA28SN5/MRPL16/MRPL11/MRPL36/MRPL32/MRPL17/RNA18SN2/RNA18SN3/RNA18SN4/RNA18SN1/RNA18SN5"
"hsa04261","hsa04261","Adrenergic signaling in cardiomyocytes",154,-0.282305945635058,-0.80314787022994,0.964879852125693,0.998470589548657,0.763823890413599,6639,"tags=23%, list=18%, signal=19%","MAPK1/PPP1R1A/ATP2A2/PPP2R5D/PLCB1/CREB3L1/GNAI3/MAPK14/PPP2R2D/PPP2R5C/CALM3/PPP1CB/CREB3L2/GNAI2/CALML4/ATP1A3/AKT1/POPDC2/ADCY1/PPP2R3B/PRKCA/PPP1CC/ATP2A1/PLCB3/CAMK2B/TPM1/FXYD2/CACNB3/CACNA2D2/ADCY3/CAMK2D/GNAQ/CACNG4/CREB3L4/ADRB2"
"hsa00520","hsa00520","Amino sugar and nucleotide sugar metabolism",49,0.294880694973713,0.723541360175128,0.966029723991507,0.998470589548657,0.763823890413599,5636,"tags=29%, list=15%, signal=24%","UAP1L1/NAGK/GNPDA1/HEXA/UGDH/RENBP/FCSK/GALT/HEXB/CYB5R2/GFUS/AMDHD2/UGP2/CYB5R1"
"hsa00340","hsa00340","Histidine metabolism",22,0.31066771448953,0.653150608944608,0.964135021097046,0.998470589548657,0.763823890413599,3921,"tags=14%, list=10%, signal=12%","ALDH3B2/AOC1/ALDH3A1"
"hsa04721","hsa04721","Synaptic vesicle cycle",78,-0.285316716346438,-0.743109462017494,0.969868173258004,0.998906142517225,0.764157085768991,4871,"tags=22%, list=13%, signal=19%","TCIRG1/ATP6V1B1/SLC6A3/NAPA/SLC1A2/ATP6V0A2/ATP6V0A4/ATP6V1D/CLTCL1/AP2S1/SLC1A1/UNC13B/ATP6V1C2/SLC1A3/RAB3A/ATP6V0E2/STX2"
"hsa05020","hsa05020","Prion disease",274,0.2620446821612,0.801322019184307,1,1,0.76499388004896,7995,"tags=31%, list=21%, signal=25%","TNF/EGR1/PIK3R3/P3R3URF-PIK3R3/CREB3/NDUFB4/NCAM2/KLC4/ITPR2/KIF5B/NDUFV2/ATF6B/BAX/HSPA1L/CCL5/CREB5/ITPR1/HSPA1B/DDIT3/HSPA1A/MCU/PRKACB/RAC1/PSMA3/COX6C/NDUFA13/NDUFB9/SEM1/COX4I1/GSK3B/PSMD4/COX7A2/KLC1/PSMB6/SLC25A6/NDUFA4L2/PIK3CD/MAPK10/ADRM1/C8G/NDUFA3/PSMB3/PSMC4/NOTCH1/MAPK3/PSMB7/PSMB2/PSMB4/NDUFB7/PSMB1/GRIN3B/ATP5MC2/CSNK2A2/NDUFS6/PSMA1/NDUFB2/ND3/COX7A1/ATF2/PSMC6/NDUFV1/NDUFS5/PSMA5/PSMD14/PSMD7/PSMD3/TUBB8/PSMD1/GRIN2D/NDUFA12/PIK3R1/KLC3/NDUFA8/PIK3CA/COX7A2L/SOD1/ATP5F1E/COX7B/COX5B/EIF2AK3/NDUFA1/COX8C/RYR2/UQCR11/TUBB1/PSMC5"
"hsa05012","hsa05012","Parkinson disease",267,-0.261889549818705,-0.787886097042309,1,1,0.76499388004896,6485,"tags=24%, list=17%, signal=20%","COX6A2/TUBB3/ATP5F1B/SLC39A5/TUBB6/CYC1/SLC39A3/MAPK8/UQCRFS1/GNAL/GNAI3/ATP5MC3/SDHD/NDUFB11/BCL2L1/PSMA2/CALM3/SLC39A7/TRAP1/SLC39A14/TUBB2B/TUBB8B/PSMD13/NDUFB10/COX7B2/SLC39A4/GNAI2/NDUFC2-KCTD14/TUBA8/APAF1/SLC39A8/NDUFC2/CALML4/KIF5C/VDAC3/NDUFC1/TUBB4A/MFN1/MAOB/HSPA5/TUBA1C/SLC25A5/SLC25A4/UBE2G1/TUBA3C/PPIF/CAMK2B/PSMD8/SEPTIN5/TUBA4A/EIF2S1/TUBA1A/MAPK9/TUBB4B/CAMK2D/SLC39A6/TUBB/MAOA/TUBA1B/UBE2J1/UCHL1/TUBA3E/TUBA3D"
"hsa05415","hsa05415","Diabetic cardiomyopathy",204,-0.26526465864036,-0.77433932993467,0.996282527881041,1,0.76499388004896,6535,"tags=24%, list=17%, signal=20%","PDHB/COX6A2/ATP5F1B/ATP2A2/CYC1/TGFB3/PLCB1/MAPK8/TGFBR2/UQCRFS1/ATP5MC3/SDHD/NDUFB11/MAPK14/PPP1CB/NDUFB10/COX7B2/NDUFC2-KCTD14/NDUFC2/AKT1/VDAC3/NDUFC1/GYS1/SP1/PPARA/SLC25A5/PDK3/TGFB2/SLC25A4/PRKCA/SLC2A1/PPP1CC/PPIF/ATP2A1/SLC2A4/PLCB3/CAMK2B/PIK3CB/MAPK9/CAMK2D/MMP2/GSR/CYBA/MTOR/PARP1/TBC1D4/PRKCD/IRS1/MPC2"
"hsa03018","hsa03018","RNA degradation",78,0.281185053520015,0.734252077503778,0.980891719745223,1,0.76499388004896,5818,"tags=26%, list=16%, signal=22%","BTG2/ENO3/BTG3/PABPC5/DHX36/CNOT2/XRN2/SKIC2/PAN3/ENO2/DCP1B/EDC3/ENO1/DDX6/PAN2/CNOT8/EDC4/TOB1/CNOT4/EXOSC1"
"hsa03015","hsa03015","mRNA surveillance pathway",97,-0.266983658285981,-0.721448990388383,0.988636363636364,1,0.76499388004896,7350,"tags=32%, list=20%, signal=26%","NXF2B/CPSF4L/PAPOLG/CPSF2/CPSF4/PPP2R5D/CSTF1/PYM1/DDX19A/SRRM1/MAGOH/PPP2R2D/PPP2R5C/CLP1/NCBP1/PPP1CB/SMG5/CSTF2T/UPF1/ALYREF/MAGOHB/WDR82/RNGTT/EIF4A3/CPSF7/PPP2R3B/PPP1CC/MSI1/RNPS1/NXT1/NUDT21"
"hsa04971","hsa04971","Gastric acid secretion",76,-0.276184240776832,-0.716434495834979,0.98689138576779,1,0.76499388004896,6122,"tags=20%, list=16%, signal=17%","PLCB1/GNAI3/CALM3/GNAI2/CALML4/ATP1A3/ADCY1/PRKCA/PLCB3/CAMK2B/ADCY3/CAMK2D/GNAQ/KCNJ16/CA2"
"hsa04979","hsa04979","Cholesterol metabolism",51,0.284409883609936,0.703011227030185,0.981288981288981,1,0.76499388004896,4478,"tags=14%, list=12%, signal=12%","ABCA1/LCAT/NCEH1/LRP1/NPC2/ANGPTL4/STARD3"
"hsa04742","hsa04742","Taste transduction",85,-0.262942729658775,-0.685539263145562,0.992277992277992,1,0.76499388004896,2570,"tags=6%, list=7%, signal=5%","PLCB3/ENTPD2/P2RX2/GNG13/GNB3"
"hsa00970","hsa00970","Aminoacyl-tRNA biosynthesis",66,0.24583690400307,0.627257248009013,0.997872340425532,1,0.76499388004896,8808,"tags=33%, list=24%, signal=26%","TARS3/TRNT/PSTK/SARS2/TRNF/PARS2/LARS1/TRNW/TRNM/TRNP/TRNV/HARS2/TRNC/RARS2/SEPSECS/TRNA/NARS1/VARS1/MARS1/TRNN/IARS2/HARS1"
"hsa00515","hsa00515","Mannose type O-glycan biosynthesis",23,-0.26008442051049,-0.54439186821588,0.996204933586338,1,0.76499388004896,7222,"tags=43%, list=19%, signal=35%","LARGE1/MGAT5B/ST3GAL3/FUT4/B3GAT1/B4GALT1/RXYLT1/B4GALT2/CHST10/B4GAT1"
