"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04810","hsa04810","Regulation of actin cytoskeleton",230,-0.289725482931882,-0.867532099426593,0.898876404494382,0.945606982098065,0.815976649178869,7564,"tags=33%, list=20%, signal=26%","ARHGEF6/ITGB8/MAPK1/PDGFB/PAK2/VAV2/GNA13/PFN4/GNG12/APC2/PTK2/ROCK1/GIT1/PDGFRB/ACTR3C/VAV3/ENAH/MYH11/RRAS2/ARPC1A/ARPC5L/ITGB3/MYLK4/ITGB7/TMSB4X/ROCK2/FGF21/KNG1/ITGA2B/BDKRB2/FGF2/ABI2/PIP5K1A/RHOA/ARHGEF12/ITGAE/MYLK/SOS1/CRKL/MYH10/ITGB2/ACTR3/BDKRB1/SLC9A1/RGCC/ITGB4/PAK4/SSH1/PIP4K2B/DIAPH2/KRAS/CFL2/FGD1/ACTR3B/ITGA6/PIK3R2/IQGAP3/PIK3CB/F2R/FGD3/RAC3/ITGA2/PFN2/SSH2/FGFR1/PPP1CC/P3R3URF-PIK3R3/PIK3R3/WASF1/FN1/PIK3R1/PAK1/CYFIP2/DIAPH3/BUB1B-PAK6"
"hsa00450","hsa00450","Selenocompound metabolism",17,0.346263527124165,0.690983125127609,0.901803607214429,0.945794027078547,0.816138052742198,3982,"tags=29%, list=11%, signal=26%","KYAT1/KYAT3/PAPSS1/CTH/SEPHS2"
"hsa04924","hsa04924","Renin secretion",69,0.301466774553637,0.781279175129055,0.910714285714286,0.95223621363439,0.821697099892589,2646,"tags=10%, list=7%, signal=9%","PTGER4/KCNMA1/NPPA/ADRB1/PPP3CC/ADCY6/GUCY1A1"
"hsa05012","hsa05012","Parkinson disease",267,-0.282448440609857,-0.859551023051318,0.929978118161926,0.961999327421724,0.830121818644205,7345,"tags=34%, list=20%, signal=27%","PSMD13/MFN2/NDUFA6/NDUFB5/PSMB1/UBA52/NDUFS2/PSMC3/APAF1/NDUFA12/NDUFS5/ND1/ITPR3/SEPTIN5/NDUFB1/TUBB4B/TXN2/NDUFA8/UQCRC1/COX7C/NDUFB6/NDUFB10/TUBA8/CAMK2G/ATP5PB/RPS27A/PRKN/UBB/PSMA4/NDUFV1/PSMA7/HTRA2/TUBB2A/SLC25A6/NDUFS1/ATP5F1B/PSMD2/VDAC2/PSMA2/UQCRC2/CASP3/ATP5MC1/TUBB6/SOD1/ATP5PD/NDUFAB1/NDUFS3/TXN/SDHA/CALM1/BAX/MAPK8/UQCRH/ATP5MC3/COX5A/ATP5F1C/SDHB/ATP5PO/SLC39A14/UQCRFS1/VDAC1/TUBA1C/CYCS/ATP5F1D/EIF2S1/ITPR1/ATP5F1A/UBE2G2/MAP3K5/SDHD/TUBB8B/UBE2L6/SLC25A5/NDUFB4/MAPT/CYC1/MCU/MAPK9/VDAC3/TUBA1A/SLC39A8/TP53/TUBB4A/TUBA1B/TRAP1/PPIF/TUBB/CAMK2B/TUBA4A/CAMK2D"
"hsa04024","hsa04024","cAMP signaling pathway",226,0.288024293759739,0.849633073270185,0.926391382405745,0.961999327421724,0.830121818644205,3663,"tags=13%, list=10%, signal=12%","SOX9/NFKBIA/RRAS/ABCC4/CREB3L4/ATP1A1/ACOX3/ADORA2A/CREB3/PPP1CB/FFAR2/CREB3L2/NPPA/ADRB1/CAMK4/ADCY10/PPARA/ATP1A2/ADCY6/POPDC2/MYL9/GLI1/SST/ACOX1/GABBR1/CREB3L1/BVES/PLD2/PTGER2"
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action",115,-0.294155966764113,-0.819590306632966,0.92600422832981,0.961999327421724,0.830121818644205,6118,"tags=26%, list=16%, signal=22%","AKAP13/LRP6/RXRA/PLCB3/PTH1R/ADCY9/SLC34A3/GNA11/RHOA/PDE4A/MMP14/NHERF1/EGR1/PLCB1/MAFB/ITPR1/WNK1/LRP5/PLCB4/RUNX2/FGFR1/ARRB2/ADCY7/BCL2/WNK2/VDR/ADCY3/FOS/ADCY1/MMP16"
"hsa04623","hsa04623","Cytosolic DNA-sensing pathway",82,0.303866584929806,0.800100403247712,0.931237721021611,0.961999327421724,0.830121818644205,5548,"tags=17%, list=15%, signal=15%","NFKBIA/CXCL10/NFKBIB/IRF7/POLR3E/IKBKG/DNASE2B/IRF3/MEFV/IKBKE/RIGI/TBK1/RELA/IKBKB"
"hsa04972","hsa04972","Pancreatic secretion",102,-0.287672702248051,-0.788220496454037,0.951781970649895,0.977352232547952,0.843370041549947,7242,"tags=28%, list=19%, signal=23%","SCT/CELA3B/RAB8A/ITPR3/ATP2B1/ATP2B4/RYR2/SLC4A2/PLCB3/ADCY9/ATP1B3/PLA2G2F/ATP1A3/FXYD2/RHOA/PLA2G2A/PLCB1/KCNQ1/SLC9A1/ITPR1/PLCB4/CA2/ADCY7/CEL/RAB27B/ATP1B1/SLC4A4/ADCY3/ADCY1"
"hsa04662","hsa04662","B cell receptor signaling pathway",83,-0.293746173783517,-0.784611685743505,0.94908350305499,0.977352232547952,0.843370041549947,3692,"tags=24%, list=10%, signal=22%","GRB2/LYN/VAV3/PPP3R1/NFATC2/CD81/CHUK/SOS1/BLNK/PPP3CA/KRAS/PPP3CB/PIK3R2/PIK3CB/RAC3/BANK1/P3R3URF-PIK3R3/PIK3R3/PIK3R1/FOS"
"hsa04014","hsa04014","Ras signaling pathway",237,-0.27783232035139,-0.836146636346332,0.958057395143488,0.978323589035461,0.844208237784578,4847,"tags=19%, list=13%, signal=17%","RASA2/PLA2G2F/GNG7/FGF2/CHUK/ETS1/RHOA/SHC4/RALB/GNB5/RALA/CALM1/MAPK8/PLA2G2A/STK4/ELK1/SOS1/EFNA3/RGL1/PAK4/GNG4/RALGDS/KRAS/GNG13/PTPN11/GNG10/GNB4/PLA1A/SHC3/PIK3R2/PIK3CB/FLT4/RAC3/RASAL2/FGFR1/KSR2/GNB3/MAPK9/P3R3URF-PIK3R3/PIK3R3/PIK3R1/PAK1/GRIN1/BUB1B-PAK6/KITLG/RASSF5"
"hsa00563","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",30,0.309880615710354,0.688658097690926,0.958415841584158,0.978323589035461,0.844208237784578,4066,"tags=13%, list=11%, signal=12%","B3GALT4/PGAP3/PGAP2/PIGG"
"hsa04614","hsa04614","Renin-angiotensin system",23,0.305089218001009,0.643201687242265,0.975951903807615,0.993276493816034,0.857111295153371,6850,"tags=22%, list=18%, signal=18%","KLK2/CTSA/ACE2/PREP/MME"
"hsa04714","hsa04714","Thermogenesis",233,-0.275492906713459,-0.825568906921011,0.981981981981982,0.99353471118177,0.857334114300059,7539,"tags=36%, list=20%, signal=29%","COX5B/COX6A2/SMARCC1/PRKACA/COX15/COX6B1/MAP2K3/COX20/CPT2/NDUFB11/MAPK13/MAPK12/NDUFA6/NDUFB5/NDUFS2/COA5/NDUFAF7/NDUFA12/SMARCC2/NDUFS5/ND1/NDUFB1/GRB2/NDUFA8/UQCRC1/RPS6/COX7C/NDUFB6/NDUFB10/ATP5PB/RPS6KB1/DPF3/KDM3B/COX11/ADCY9/PPARG/NDUFV1/SMARCD2/FGF21/NDUFS1/NDUFAF8/ATP5F1B/SMARCE1/NDUFAF2/UQCRC2/ATP5MC1/SMARCD3/ATP5PD/SMARCA4/NDUFAB1/NDUFS3/CPT1C/SDHA/COA1/UQCRH/ATP5MC3/ARID1B/SOS1/COX5A/ACSL6/GCG/ATP5F1C/SDHB/ATP5PO/UQCRFS1/MLST8/ATP5F1D/PRKAG2/KRAS/ATP5F1A/BMP8B/MAP3K5/SDHD/NDUFB4/COA7/KDM1A/FGFR1/DPF1/CYC1/ADCY7/NDUFAF6/NDUFAF4/ACTL6A/ADCY3/ADCY1"
"hsa00920","hsa00920","Sulfur metabolism",10,0.329981634770096,0.56322045972375,0.981519507186858,0.99353471118177,0.857334114300059,6076,"tags=40%, list=16%, signal=34%","PAPSS1/SUOX/BPNT2/MPST"
"hsa04640","hsa04640","Hematopoietic cell lineage",98,0.263557353362951,0.709681095014305,0.998116760828625,0.998116760828625,0.861288024950038,7665,"tags=18%, list=20%, signal=15%","HLA-DMA/TNF/EPOR/ITGA5/CD24/IL6R/CD37/CD9/IL1R1/CD33/MME/CSF1R/GP1BB/IL5/ITGA1/ITGAM/HLA-DMB/KIT"
"hsa04260","hsa04260","Cardiac muscle contraction",87,0.26446759479095,0.700716351244558,0.99403578528827,0.998116760828625,0.861288024950038,4537,"tags=10%, list=12%, signal=9%","TPM1/ATP1A1/CACNG4/TPM4/TPM2/ATP1A2/TNNC1/COX7B2/HRC"
"hsa04979","hsa04979","Cholesterol metabolism",51,0.268966578444841,0.656728927570125,0.991853360488798,0.998116760828625,0.861288024950038,8873,"tags=33%, list=24%, signal=25%","LDLR/NPC1/OSBPL5/NCEH1/VAPA/SORT1/ANGPTL4/PLTP/LIPG/NPC2/STARD3/SOAT1/TSPO/LDLRAP1/LCAT/ANGPTL8/LPL"
"hsa00603","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series",16,-0.240650360726014,-0.482864196493574,0.998076923076923,0.998116760828625,0.861288024950038,5977,"tags=25%, list=16%, signal=21%","NAGA/FUT2/HEXB/GLA"
